gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes	WNT2B+ Fos-hi	CD4+ Memory	Plasma	Macrophages
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0348DB5E3	0.066	0.074	0.001	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.116	0.021	0.0	0.001	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.116	0.021	0.0	0.001	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.116	0.021	0.0	0.001	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.116	0.021	0.0	0.001	0.0
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.017	0.011	0.001	0.009	0.002
PTGER4	P35408	False	PE2R4_HUMAN		CPI-SS0C1BD22BC	0.131	0.295	0.121	0.01	0.121
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.0	0.032	0.001	0.001	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.0	0.032	0.001	0.001	0.0
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	0.0	0.0	0.0	0.01	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.0	0.063	0.002	0.001	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.579	0.484	0.034	0.806	0.133
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.579	0.484	0.034	0.806	0.133
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.579	0.484	0.034	0.806	0.133
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.579	0.484	0.034	0.806	0.133
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.579	0.484	0.034	0.806	0.133
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.579	0.484	0.034	0.806	0.133
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.0	0.0	0.0	0.042
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.0	0.0	0.0	0.042
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	0.009	0.0	0.005	0.003	0.17
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.041	0.0	0.001	0.002	0.079
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.041	0.0	0.001	0.002	0.079
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.041	0.0	0.001	0.002	0.079
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.662	0.0	0.0	0.013	0.021
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.662	0.0	0.0	0.013	0.021
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.0	0.011	0.0	0.008	0.03
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.02	0.063	0.001	0.001	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.02	0.063	0.001	0.001	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.02	0.063	0.001	0.001	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.02	0.063	0.001	0.001	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.02	0.063	0.001	0.001	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.02	0.063	0.001	0.001	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.158	0.0	0.002	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.158	0.0	0.002	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0	0.158	0.0	0.002	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.158	0.0	0.002	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.158	0.0	0.002	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.158	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0	0.0	0.0	0.02	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.0	0.0	0.0	0.02	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.0	0.0	0.0	0.02	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0	0.0	0.0	0.02	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0	0.0	0.0	0.02	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0	0.0	0.0	0.02	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.0	0.0	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0	0.0	0.0	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0	0.0	0.0	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.0	0.0	0.0	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.0	0.0	0.0	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.0	0.0	0.0	0.001	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0	0.042	0.0	0.0	0.054
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0	0.042	0.0	0.0	0.054
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0	0.042	0.0	0.0	0.054
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	0.0	0.042	0.0	0.0	0.054
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.0	0.042	0.0	0.0	0.054
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B79F5D68	0.0	0.042	0.0	0.0	0.054
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.723	0.032	0.0	0.001	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.723	0.032	0.0	0.001	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.723	0.032	0.0	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.024	1.463	0.002	0.005	0.007
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.024	1.463	0.002	0.005	0.007
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.024	1.463	0.002	0.005	0.007
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.011	0.001	0.002	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.0	0.011	0.001	0.002	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.293	0.0	0.0	0.0	0.0
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.033	0.0	0.64	0.024	0.007
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS0715DE78D	7.131	1.653	1.181	2.756	2.135
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS05AB368CE	7.131	1.653	1.181	2.756	2.135
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.076	0.032	0.002	0.015	0.002
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.0	0.011	0.0	0.002	0.117
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	0.068	0.0	0.0	0.0	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.168	0.0	0.0	0.0	0.007
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.004	0.284	0.039	0.168	0.235
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	2.467	0.832	0.243	1.259	0.436
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	2.467	0.832	0.243	1.259	0.436
AREG	P15514	False	AREG_HUMAN		CPI-SS0481D83A4	0.456	0.0	0.006	0.021	0.023
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.456	0.0	0.006	0.021	0.023
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	3.354	1.705	0.023	0.478	3.378
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	3.354	1.705	0.023	0.478	3.378
GRN	P28799	False	GRN_HUMAN		CPI-SS054D158CC	3.354	1.705	0.023	0.478	3.378
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	3.354	1.705	0.023	0.478	3.378
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.07	0.0	0.0	0.0	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.07	0.0	0.0	0.0	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.659	0.105	0.022	0.092	0.058
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.659	0.105	0.022	0.092	0.058
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	0.659	0.105	0.022	0.092	0.058
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.605	0.021	0.0	0.016	0.371
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.605	0.021	0.0	0.016	0.371
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	0.017	0.126	0.023	0.012	0.571
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.017	0.126	0.023	0.012	0.571
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.017	0.126	0.023	0.012	0.571
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.017	0.126	0.023	0.012	0.571
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.017	0.126	0.023	0.012	0.571
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.017	0.126	0.023	0.012	0.571
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	2.618	0.811	0.023	0.038	0.07
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.007	0.0	0.064	0.039	0.037
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.004	0.011	0.044	0.032	0.019
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0.0	0.0	0.006	0.001	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0.0	0.0	0.006	0.001	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0.0	0.0	0.006	0.001	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS004A073E1	0.0	0.189	0.0	0.001	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.0	0.189	0.0	0.001	0.0
GPI	P06744	False	G6PI_HUMAN		CPI-SS0B1AB068C	0.452	0.095	0.054	0.082	0.107
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	1.465	0.179	0.028	0.074	0.294
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	0.622	0.263	0.082	0.154	0.205
SELE	P16581	False	LYAM2_HUMAN		CPI-SS06F83AE58	0.0	0.0	0.0	0.001	0.002
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0BDC04683	0.0	0.0	0.0	0.001	0.002
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	1.465	0.011	0.0	0.019	0.023
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	1.465	0.011	0.0	0.019	0.023
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	1.465	0.011	0.0	0.019	0.023
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.0	0.116	0.001	0.002	0.002
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.0	0.116	0.001	0.002	0.002
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.0	0.116	0.001	0.002	0.002
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.0	0.116	0.001	0.002	0.002
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.039	0.074	0.008	0.029	0.072
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.039	0.074	0.008	0.029	0.072
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.039	0.074	0.008	0.029	0.072
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.039	0.074	0.008	0.029	0.072
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0.004	0.0	0.0	0.0	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	0.004	0.0	0.0	0.0	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.004	0.0	0.0	0.0	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	0.004	0.0	0.0	0.0	0.002
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.028	0.0	0.001	0.0	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.454	0.011	0.0	0.003	0.002
CSF2	P04141	False	CSF2_HUMAN		CPI-CS0210859AB	0.0	0.0	0.001	0.002	0.002
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0BDD10277	0.0	0.0	0.006	0.001	0.0
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0987A89AE	0.0	0.0	0.006	0.001	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.0	0.0	0.0	0.001	0.177
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.0	0.0	0.0	0.001	0.177
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.0	0.0	0.0	0.001	0.177
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.002	0.0	0.0	0.094	0.114
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.002	0.0	0.0	0.094	0.114
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.007	0.002	0.021
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0	0.0	0.007	0.002	0.021
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.007	0.002	0.021
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.253	0.0	0.005	0.035	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.253	0.0	0.005	0.035	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.007	0.0	0.003	0.003	0.0
GPRC5D	Q9NZD1	False	GPC5D_HUMAN		CPI-SS008F83E02	0.0	0.0	0.0	0.026	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.09	0.021	0.004	0.037	0.005
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.09	0.021	0.004	0.037	0.005
IDE	P14735	False	IDE_HUMAN		CPI-SS01A29DD97	0.09	0.021	0.004	0.037	0.005
IDE	P14735	False	IDE_HUMAN		CPI-SS0FC2B68F1	0.09	0.021	0.004	0.037	0.005
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.074	0.063	0.002	0.003	0.002
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.074	0.063	0.002	0.003	0.002
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.441	0.032	0.005	0.016	0.056
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.214	0.0	0.0	0.003	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.465	0.0	0.0	0.011	0.014
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.465	0.0	0.0	0.011	0.014
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.0	0.0	0.004	0.005	0.009
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.0	0.011	0.089	0.019	0.007
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.0	0.011	0.089	0.019	0.007
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	0.269	0.011	0.005	0.014	0.021
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.269	0.011	0.005	0.014	0.021
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.033	0.032	0.02	0.009	0.042
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.033	0.032	0.02	0.009	0.042
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.022	0.021	0.0	0.004	0.058
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.022	0.021	0.0	0.004	0.058
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS09C917D22	0.0	0.0	0.0	0.001	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS03B8E2D7A	0.002	0.0	0.196	0.006	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.002	0.0	0.196	0.006	0.0
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	2.111	0.926	0.017	0.012	0.317
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS084BE3E4B	2.111	0.926	0.017	0.012	0.317
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0F9B3B259	2.111	0.926	0.017	0.012	0.317
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	0.181	0.074	0.04	0.038	0.014
FAS	P25445	False	TNR6_HUMAN		CPI-SS0A83A7E30	0.181	0.074	0.04	0.038	0.014
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.432	0.053	0.058	0.009	0.168
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS07D9A48A2	0.432	0.053	0.058	0.009	0.168
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS048A2311A	0.275	0.042	0.006	0.019	0.023
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0D5C54214	0.275	0.042	0.006	0.019	0.023
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0DEDA3567	0.275	0.042	0.006	0.019	0.023
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FBC9234C	0.0	0.032	0.0	0.044	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.0	0.032	0.0	0.044	0.0
CELSR2	Q9HCU4	False	CELR2_HUMAN		CPI-SS034B442CE	0.0	0.0	0.0	0.001	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS003610FF9	0.0	0.011	0.0	0.001	0.019
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS056BE1011	0.0	0.011	0.0	0.001	0.019
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS098EFF959	0.0	0.011	0.0	0.001	0.019
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0F8C664D9	34.948	0.0	0.015	0.024	0.077
CCL20	P78556	False	CCL20_HUMAN		CPI-SS07F015051	34.948	0.0	0.015	0.024	0.077
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0FAF4BB9E	0.0	14.526	0.0	0.012	0.014
CCL11	P51671	False	CCL11_HUMAN		CPI-SS08E13FAF2	0.0	14.526	0.0	0.012	0.014
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0DD547726	0.0	14.526	0.0	0.012	0.014
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.0	1.495	0.0	0.003	0.091
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.0	1.495	0.0	0.003	0.091
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0DCA69916	0.002	0.0	0.0	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0AA47D179	0.004	0.0	0.012	0.029	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0D4BF6CA3	0.004	0.0	0.012	0.029	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS083296041	0.0	0.0	0.116	0.001	0.0
INSL3	P51460	False	INSL3_HUMAN		CPI-SS05834E385	0.0	0.0	0.002	0.001	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS05426BFFA	0.338	0.0	0.002	0.014	2.476
IL1B	P01584	False	IL1B_HUMAN		CPI-CS008C9D6E5	0.338	0.0	0.002	0.014	2.476
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.142	0.0	0.002	0.004	0.172
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS085E95BC1	0.142	0.0	0.002	0.004	0.172
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.011	0.011	0.004	0.112
IL4	P05112	False	IL4_HUMAN		CPI-CS00BF6CD40	0.0	0.0	0.0	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-CS0FBBCDD66	0.0	0.0	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.124	0.074	0.001	0.056	0.009
IL17A	Q16552	False	IL17_HUMAN		CPI-CS04F158618	0.009	0.0	0.013	0.006	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.0	0.0	0.003	0.001	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.026	0.0	0.0	0.0	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-CS09831CCFD	1.461	0.0	0.002	0.01	0.385
IL2	P60568	False	IL2_HUMAN		CPI-CS0D48BE017	0.0	0.0	0.004	0.001	0.0
IL2	P60568	False	IL2_HUMAN		CPI-CS0A34112A6	0.0	0.0	0.004	0.001	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SS09F430F14	0.0	0.0	0.004	0.001	0.0
IL19	Q9UHD0	False	IL19_HUMAN		CPI-CS0645666B0	0.002	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.087	0.032	0.0	0.014	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.087	0.032	0.0	0.014	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.087	0.032	0.0	0.014	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.0	0.0	0.0	0.002	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.0	0.0	0.0	0.002	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.0	0.0	0.0	0.002	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.02	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.02	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.02	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.02	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.009	0.053	0.0	0.002	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.009	0.053	0.0	0.002	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.655	0.021	0.0	0.004	0.007
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.655	0.021	0.0	0.004	0.007
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.011	0.032	0.0	0.001	0.002
IL22	Q9GZX6	False	IL22_HUMAN		CPI-CS0A8A0A053	0.002	0.0	0.002	0.003	0.0
IL26	Q9NPH9	False	IL26_HUMAN		CPI-CS0317FAF76	0.0	0.0	0.0	0.001	0.0
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.0	0.0	0.0	0.002	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.0	0.053	0.0	0.007	0.212
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.057	0.189	0.011	0.004	0.014
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.0	0.0	0.01	0.007	0.179
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.0	0.0	0.01	0.007	0.179
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.135	0.0	0.001	0.001	0.002
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0B7BC0E4D	0.0	0.0	0.002	0.022	0.002
CCR2	P41597	False	CCR2_HUMAN		CPI-SS093922D5A	0.0	0.0	0.002	0.022	0.002
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.0	0.0	0.002	0.022	0.002
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0348B76E5	0.0	0.011	0.0	0.004	0.098
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.0	0.011	0.0	0.004	0.098
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.0	0.011	0.0	0.004	0.098
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.0	0.011	0.0	0.004	0.098
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.002	0.0	0.001	0.471	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.068	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CB2E8B21	0.068	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0ECD9BB5E	0.068	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.068	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.068	0.0	0.0	0.0	0.0
