id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Memory|CD4+ Memory	CD4+ Memory|Enterocytes	CD4+ Memory|Macrophages	CD4+ Memory|Plasma	CD4+ Memory|WNT2B+ Fos-hi	Enterocytes|CD4+ Memory	Enterocytes|Enterocytes	Enterocytes|Macrophages	Enterocytes|Plasma	Enterocytes|WNT2B+ Fos-hi	Macrophages|CD4+ Memory	Macrophages|Enterocytes	Macrophages|Macrophages	Macrophages|Plasma	Macrophages|WNT2B+ Fos-hi	Plasma|CD4+ Memory	Plasma|Enterocytes	Plasma|Macrophages	Plasma|Plasma	Plasma|WNT2B+ Fos-hi	WNT2B+ Fos-hi|CD4+ Memory	WNT2B+ Fos-hi|Enterocytes	WNT2B+ Fos-hi|Macrophages	WNT2B+ Fos-hi|Plasma	WNT2B+ Fos-hi|WNT2B+ Fos-hi
CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	CCL21	CCR7	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.228	0.002	0.009	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS039863E62	CCL25_CCR9	simple:O15444	simple:P51686	CCL25	CCR9	True	False	True	curated	False	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C2437E0D	CXCL13_CXCR5	simple:O43927	simple:P32302	CXCL13	CXCR5	True	False	True	curated	False	0.195	0.159	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.006	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0747FCACD	CXCL11_ACKR3	simple:O14625	simple:P25106	CXCL11	ACKR3	True	False	True	guidetopharmacology.org	False	0.0	0.003	0.0	0.001	0.111	0.0	0.32	0.0	0.318	0.428	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.111	0.0	0.0	0.0	0.0	0.0
CPI-SS0EC70F078	SCT_VIPR1	simple:P09683	simple:P32241	SCT	VIPR1	True	False	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.008	0.171	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.167	0.003	0.003	0.0	0.177	0.34	0.176	0.176	0.0
CPI-SS0A82945AA	PYY_NPY4R	simple:P10082	simple:P50391	PYY	NPY4R	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A9F17199	PYY_NPY1R	simple:P10082	simple:P25929	PYY	NPY1R	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BC7CD11B	LGALS9_MET	simple:O00182	simple:P08581	LGALS9	MET	True	False	True	InnateDB-All	False	0.0	0.281	0.0	0.011	0.0	0.0	0.707	0.0	0.437	0.0	0.0	0.478	0.0	0.208	0.0	0.0	0.283	0.0	0.013	0.0	0.0	0.313	0.0	0.043	0.0
CPI-SS0419B80C4	LGALS9_LRP1	simple:O00182	simple:Q07954	LGALS9	LRP1	True	False	True	InnateDB-All	False	0.011	0.342	0.049	0.015	0.216	0.437	0.769	0.475	0.441	0.642	0.208	0.539	0.246	0.212	0.413	0.013	0.344	0.051	0.017	0.217	0.043	0.374	0.081	0.047	0.247
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	True	False	True	I2D,InnateDB-All	False	0.001	0.332	0.039	0.005	0.206	0.005	0.336	0.043	0.009	0.21	0.011	0.342	0.049	0.015	0.216	0.001	0.332	0.039	0.005	0.206	0.0	0.0	0.0	0.0	0.0
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.004	0.336	0.042	0.009	0.209	5.614	5.945	5.652	5.618	5.819	0.011	0.342	0.049	0.015	0.216	0.094	0.425	0.132	0.098	0.299	0.8	1.132	0.838	0.805	1.005
CPI-SS014958F32	LGALS9_CD47	simple:O00182	simple:Q08722	LGALS9	CD47	True	False	True	InnateDB-All	False	0.085	0.575	0.163	0.28	0.21	0.511	1.001	0.589	0.706	0.637	0.282	0.772	0.36	0.477	0.407	0.086	0.577	0.165	0.281	0.212	0.116	0.607	0.195	0.311	0.242
CPI-SS0339AE950	SIRPA_CD47	simple:P78324	simple:Q08722	SIRPA	CD47	False	True	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.092	0.582	0.17	0.287	0.217	0.147	0.637	0.225	0.341	0.272	0.077	0.567	0.156	0.272	0.203	0.085	0.575	0.163	0.28	0.211
CPI-SS0A9FB762A	LGALS9_PTPRK	simple:O00182	simple:Q15262	LGALS9	PTPRK	True	False	True	InnateDB-All	False	0.012	0.195	0.0	0.013	0.089	0.439	0.621	0.0	0.439	0.516	0.209	0.392	0.0	0.209	0.286	0.014	0.197	0.0	0.014	0.091	0.044	0.227	0.0	0.044	0.121
CPI-SS0472C478C	BMP7_PTPRK	simple:P18075	simple:Q15262	BMP7	PTPRK	True	False	True	InnateDB-All	False	0.002	0.185	0.0	0.003	0.079	0.012	0.194	0.0	0.012	0.089	0.0	0.0	0.0	0.0	0.0	0.003	0.185	0.0	0.003	0.079	0.034	0.216	0.0	0.034	0.111
CPI-SS0CB863B46	WNT5A_PTPRK	simple:P41221	simple:Q15262	WNT5A	PTPRK	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.004	0.187	0.0	0.004	0.081	0.003	0.186	0.0	0.003	0.08	0.004	0.186	0.0	0.004	0.081	0.007	0.19	0.0	0.007	0.084
CPI-SS002DF6C31	LGALS9_SLC1A5	simple:O00182	simple:Q15758	LGALS9	SLC1A5	True	False	True	I2D,InnateDB-All	False	0.014	0.061	0.031	0.156	0.053	0.44	0.487	0.458	0.582	0.479	0.211	0.258	0.228	0.353	0.25	0.016	0.062	0.033	0.157	0.054	0.046	0.092	0.063	0.187	0.084
CPI-SS08877A081	LGALS9_COLEC12	simple:O00182	simple:Q5KU26	LGALS9	COLEC12	True	False	True	InnateDB-All	False	0.0	0.0	0.013	0.0	0.121	0.0	0.0	0.439	0.0	0.547	0.0	0.0	0.21	0.0	0.318	0.0	0.0	0.014	0.0	0.123	0.0	0.0	0.044	0.0	0.153
CPI-SS0E23CEB91	LGALS9_HAVCR2	simple:O00182	simple:Q8TDQ0	LGALS9	HAVCR2	True	False	True	curated	False	0.017	0.013	0.106	0.014	0.0	0.443	0.439	0.532	0.44	0.0	0.214	0.21	0.303	0.211	0.0	0.019	0.014	0.108	0.015	0.0	0.049	0.044	0.138	0.045	0.0
CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	LGALS9	SORL1	True	False	True	InnateDB-All	False	0.034	0.502	0.016	0.013	0.016	0.46	0.928	0.443	0.439	0.442	0.231	0.699	0.213	0.21	0.213	0.036	0.503	0.018	0.015	0.017	0.066	0.533	0.048	0.045	0.047
CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	MDK	SORL1	True	False	True	InnateDB-All	False	0.027	0.495	0.01	0.007	0.009	5.637	6.105	5.619	5.616	5.619	0.034	0.502	0.016	0.013	0.016	0.117	0.585	0.099	0.096	0.099	0.823	1.291	0.806	0.803	0.805
CPI-SS048346C2B	LGALS9_MRC2	simple:O00182	simple:Q9UBG0	LGALS9	MRC2	True	False	True	InnateDB-All	False	0.0	0.0	0.026	0.015	0.116	0.0	0.0	0.452	0.441	0.542	0.0	0.0	0.223	0.212	0.313	0.0	0.0	0.027	0.016	0.117	0.0	0.0	0.057	0.046	0.147
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	True	False	True	curated	False	0.0	0.0	0.0	0.001	0.137	0.0	0.0	0.0	0.005	0.141	0.0	0.0	0.0	0.011	0.147	0.0	0.0	0.0	0.001	0.137	0.0	0.0	0.0	0.0	0.0
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	True	False	True	curated	False	0.0	0.0	0.0	0.002	0.111	0.0	0.0	0.0	0.005	0.115	0.0	0.0	0.0	0.012	0.121	0.0	0.0	0.0	0.001	0.111	0.0	0.0	0.0	0.0	0.0
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.279	0.0	0.0	0.0	0.002	0.112	0.0	0.0	0.0	0.002	0.112	0.0	0.0	0.0	0.0	0.0
CPI-SC033E22B14	PDGFB_PDGFR complex	simple:P01127	complex:PDGFR complex	PDGFB		True	False	True	curated	False	0.0	0.0	0.0	0.001	0.111	0.0	0.0	0.0	0.005	0.115	0.0	0.0	0.0	0.011	0.121	0.0	0.0	0.0	0.001	0.111	0.0	0.0	0.0	0.0	0.0
CPI-SS0D782F60B	WNT4_FZD8	simple:P56705	simple:Q9H461	WNT4	FZD8	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.0	0.0	0.032	0.0	0.027	0.0
CPI-SS0B2D5BA95	WNT5A_FZD1	simple:P41221	simple:Q9UP38	WNT5A	FZD1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.013	0.003	0.028	0.0	0.009	0.012	0.002	0.027	0.0	0.009	0.012	0.003	0.028	0.0	0.013	0.016	0.006	0.032
CPI-SS0CA020C34	WNT4_FZD1	simple:P56705	simple:Q9UP38	WNT4	FZD1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.005	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.012	0.002	0.027	0.0	0.034	0.037	0.027	0.053
CPI-SS0D81C6C1D	WNT7B_FZD1	simple:P56706	simple:Q9UP38	WNT7B	FZD1	True	False	True	curated	False	0.0	0.008	0.011	0.002	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01C2BA5C8	WNT5A_FZD2	simple:P41221	simple:Q14332	WNT5A	FZD2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.003	0.0	0.0	0.0	0.012	0.002	0.0	0.0	0.0	0.012	0.002	0.0	0.0	0.0	0.016	0.006	0.0
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	BMP7	SLAMF1	True	False	True	InnateDB-All	False	0.016	0.003	0.003	0.063	0.0	0.026	0.012	0.012	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.003	0.003	0.063	0.0	0.048	0.034	0.034	0.094	0.0
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	WNT5A	FZD5	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.382	0.005	0.006	0.0	0.0	0.381	0.003	0.005	0.0	0.0	0.382	0.004	0.006	0.0	0.0	0.385	0.008	0.009	0.0
CPI-SS0D4F593F1	WNT5A_EPHA7	simple:P41221	simple:Q15375	WNT5A	EPHA7	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.042
CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	EFNA2	EPHA7	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.492	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0
CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	EFNA1	EPHA7	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.957	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.042
CPI-SS0D5DBB634	EFNA3_EPHA7	simple:P52797	simple:Q15375	EFNA3	EPHA7	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.042
CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	EFNA4	EPHA7	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.053
CPI-SS028688B7B	EFNA5_EPHA7	simple:P52803	simple:Q15375	EFNA5	EPHA7	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0
CPI-SS0C56C483F	WNT5A_ANTXR1	simple:P41221	simple:Q9H6X2	WNT5A	ANTXR1	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.16	0.0	0.0	0.002	0.003	0.159	0.0	0.0	0.003	0.004	0.16	0.0	0.0	0.006	0.007	0.163
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	GDF11	ANTXR1	True	False	True	InnateDB-All	False	0.0	0.0	0.002	0.003	0.158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.159	0.0	0.0	0.006	0.007	0.163
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.003	0.009	0.003	0.003	0.039	0.002	0.008	0.002	0.002	0.038	0.003	0.008	0.003	0.002	0.039	0.006	0.012	0.006	0.006	0.042
CPI-SS002673EFE	WNT5A_FZD3	simple:P41221	simple:Q9NPG1	WNT5A	FZD3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.013	0.004	0.003	0.021	0.007	0.012	0.003	0.002	0.02	0.006	0.012	0.004	0.003	0.021	0.007	0.016	0.007	0.006	0.024	0.011
CPI-SS073F3FAD5	WNT5A_ROR1	simple:P41221	simple:Q01973	WNT5A	ROR1	True	False	True	IMEx	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.013	0.0	0.0	0.0	0.002	0.012	0.0	0.0	0.0	0.002	0.012	0.0	0.0	0.0	0.006	0.016
CPI-SS0179FBFD3	TNFRSF10A_TNFSF10	simple:O00220	simple:P50591	TNFRSF10A	TNFSF10	True	True	False	curated	False	0.026	2.446	0.056	0.035	0.394	0.061	2.48	0.091	0.07	0.429	0.027	2.447	0.057	0.036	0.395	0.025	2.445	0.055	0.034	0.393	0.0	0.0	0.0	0.0	0.0
CPI-SS0AD0ED887	TNFRSF11B_TNFSF10	simple:O00300	simple:P50591	TNFRSF11B	TNFSF10	True	False	False	curated	False	0.022	2.442	0.052	0.031	0.39	0.048	2.467	0.077	0.057	0.416	0.027	2.447	0.057	0.036	0.395	0.024	2.444	0.054	0.034	0.393	0.027	2.446	0.057	0.036	0.395
CPI-SS0898D7F7F	TNFRSF10B_TNFSF10	simple:O14763	simple:P50591	TNFRSF10B	TNFSF10	True	True	False	curated	False	0.026	2.446	0.056	0.035	0.394	0.104	2.524	0.134	0.113	0.472	0.034	2.454	0.064	0.043	0.402	0.024	2.444	0.054	0.033	0.392	0.043	2.462	0.072	0.052	0.411
CPI-SS01ECFDA18	TNFRSF10C_TNFSF10	simple:O14798	simple:P50591	TNFRSF10C	TNFSF10	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.024	2.443	0.053	0.033	0.392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01F908B16	TFF1_FCRL4	simple:P04155	simple:Q96PJ5	TFF1	FCRL4	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	9.415	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS039799099	FGFR1_NCAM1	simple:P11362	simple:P13591	FGFR1	NCAM1	True	True	True	curated	False	0.0	0.0	0.0	0.012	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.039	0.0	0.0	0.0	0.005	0.032	0.0	0.0	0.0	0.078	0.105
CPI-SS07833475A	FGFR1_FGF7	simple:P11362	simple:P21781	FGFR1	FGF7	True	True	False	I2D	False	0.009	0.0	0.01	0.015	0.292	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.009	0.014	0.291	0.002	0.0	0.003	0.007	0.285	0.075	0.0	0.076	0.08	0.358
CPI-SS038E93B77	FGFR1_FGF9	simple:P11362	simple:P31371	FGFR1	FGF9	True	True	False	I2D,InnateDB-All	False	0.008	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.008	0.0	0.001	0.0	0.0	0.002	0.0	0.074	0.0	0.0	0.075	0.0
CPI-SS0907A7598	FGFR2_FGF9	simple:P21802	simple:P31371	FGFR2	FGF9	True	True	False	I2D,InnateDB-All	False	0.001	0.0	0.0	0.001	0.0	0.033	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.038	0.0
CPI-SS0649EA05F	FGFR4_FGF9	simple:P22455	simple:P31371	FGFR4	FGF9	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.153	0.0	0.0	0.153	0.0
CPI-SS07A9A501C	FGFR3_FGF9	simple:P22607	simple:P31371	FGFR3	FGF9	True	True	False	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.011	0.0	0.0	0.011	0.0
CPI-SS07A0F4D73	FGFR1_FGF23	simple:P11362	simple:Q9GZV9	FGFR1	FGF23	True	True	False	IMEx,InnateDB-All	False	0.0	0.0	0.0	0.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.185	0.0
CPI-SS01D785DBA	FGFR2_FGF23	simple:P21802	simple:Q9GZV9	FGFR2	FGF23	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.0
CPI-SS0883B7EE4	FGFR3_FGF23	simple:P22607	simple:Q9GZV9	FGFR3	FGF23	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.122	0.0
CPI-SS06A0B20BD	FGFR2_EPHA4	simple:P21802	simple:P54764	FGFR2	EPHA4	True	True	True	I2D,InnateDB-All	False	0.001	0.045	0.0	0.001	0.0	0.033	0.078	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.082	0.0	0.038	0.0
CPI-SS0E63AB61E	EFNA2_EPHA4	simple:O43921	simple:P54764	EFNA2	EPHA4	False	False	True	curated	False	0.001	0.045	0.0	0.001	0.0	0.456	0.5	0.0	0.456	0.0	0.002	0.046	0.0	0.002	0.0	0.001	0.045	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EBFE1854	EFNA1_EPHA4	simple:P20827	simple:P54764	EFNA1	EPHA4	True	False	True	curated	False	0.001	0.045	0.0	0.001	0.0	0.921	0.965	0.0	0.921	0.0	0.004	0.048	0.0	0.004	0.0	0.007	0.052	0.0	0.008	0.0	0.006	0.05	0.0	0.006	0.0
CPI-SS05B4EB419	EFNA3_EPHA4	simple:P52797	simple:P54764	EFNA3	EPHA4	False	False	True	curated	False	0.001	0.046	0.0	0.002	0.0	0.059	0.104	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.049	0.0	0.005	0.0	0.006	0.05	0.0	0.006	0.0
CPI-SS0659DBE72	EFNA4_EPHA4	simple:P52798	simple:P54764	EFNA4	EPHA4	True	False	True	curated	False	0.004	0.048	0.0	0.004	0.0	0.068	0.112	0.0	0.068	0.0	0.006	0.051	0.0	0.007	0.0	0.015	0.059	0.0	0.015	0.0	0.016	0.061	0.0	0.016	0.0
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	EFNA5	EPHA4	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.005	0.049	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.045	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS087E0E3FB	EFNB2_EPHA4	simple:P52799	simple:P54764	EFNB2	EPHA4	False	True	True	curated	False	0.001	0.045	0.0	0.001	0.0	0.311	0.355	0.0	0.311	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.046	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0816A4ED4	FGFR4_EPHA4	simple:P22455	simple:P54764	FGFR4	EPHA4	True	True	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.006	0.05	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.046	0.0	0.002	0.0	0.153	0.197	0.0	0.153	0.0
CPI-SS0D1AE5C79	FGFR3_EPHA4	simple:P22607	simple:P54764	FGFR3	EPHA4	True	True	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.058	0.103	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.045	0.0	0.001	0.0	0.011	0.055	0.0	0.011	0.0
CPI-SS00D9A0644	FGFR2_CD83	simple:P21802	simple:Q01151	FGFR2	CD83	True	True	True	InnateDB-All	False	0.006	0.014	0.403	0.038	0.0	0.039	0.046	0.435	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.05	0.439	0.074	0.0
CPI-SS0CC898553	FGFR2_PTPRR	simple:P21802	simple:Q15256	FGFR2	PTPRR	True	True	True	InnateDB-All	False	0.0	0.242	0.0	0.001	0.0	0.0	0.274	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278	0.0	0.037	0.0
CPI-SS0658257AC	FGFR4_PTPRR	simple:P22455	simple:Q15256	FGFR4	PTPRR	True	True	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.247	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242	0.0	0.001	0.0	0.0	0.394	0.0	0.153	0.0
CPI-SS098F416C1	FGFR2_XPR1	simple:P21802	simple:Q9UBH6	FGFR2	XPR1	True	True	True	InnateDB-All	False	0.002	0.054	0.007	0.006	0.0	0.035	0.086	0.04	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.09	0.044	0.042	0.0
CPI-SS0A69F13A3	WNT4_SMO	simple:P56705	simple:Q99835	WNT4	SMO	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.017	0.0	0.0	0.03	0.0	0.042
CPI-SS016B7C7D6	BMP2_SMO	simple:P12643	simple:Q99835	BMP2	SMO	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.365	0.0	0.377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.016	0.0	0.0	0.019	0.0	0.032
CPI-SS0B8083B44	WNT7B_FZD4	simple:P56706	simple:Q9ULV1	WNT7B	FZD4	True	False	True	curated	False	0.0	0.002	0.0	0.001	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01469637C	WNT2B_FZD4	simple:Q93097	simple:Q9ULV1	WNT2B	FZD4	True	False	True	curated	False	0.0	0.002	0.0	0.001	0.011	0.0	0.029	0.0	0.029	0.039	0.0	0.006	0.0	0.005	0.015	0.0	0.002	0.0	0.001	0.011	0.0	0.148	0.0	0.148	0.158
CPI-SS0423580E5	DLL1_NOTCH2	simple:O00548	simple:Q04721	DLL1	NOTCH2	False	False	True	curated	False	0.004	0.028	0.015	0.01	0.038	0.004	0.027	0.015	0.01	0.038	0.004	0.027	0.015	0.01	0.038	0.004	0.028	0.015	0.01	0.038	0.081	0.105	0.093	0.088	0.116
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.33	0.354	0.341	0.336	0.364	0.006	0.03	0.017	0.012	0.04	0.005	0.028	0.016	0.011	0.039	0.013	0.037	0.025	0.019	0.047
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	DLL1	NOTCH4	False	False	True	curated	False	0.0	0.003	0.011	0.005	0.0	0.0	0.002	0.01	0.004	0.0	0.0	0.002	0.01	0.005	0.0	0.0	0.002	0.011	0.005	0.0	0.0	0.08	0.088	0.082	0.0
CPI-SS0837E9F59	JAG1_NOTCH4	simple:P78504	simple:Q99466	JAG1	NOTCH4	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.329	0.337	0.331	0.0	0.0	0.005	0.013	0.007	0.0	0.0	0.003	0.011	0.005	0.0	0.0	0.012	0.02	0.014	0.0
CPI-SS047232C64	DLL1_NOTCH3	simple:O00548	simple:Q9UM47	DLL1	NOTCH3	False	False	True	curated	False	0.0	0.004	0.0	0.002	0.012	0.0	0.003	0.0	0.001	0.012	0.0	0.003	0.0	0.002	0.012	0.0	0.004	0.0	0.002	0.012	0.0	0.081	0.0	0.079	0.089
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.328	0.338	0.0	0.006	0.0	0.004	0.014	0.0	0.004	0.0	0.002	0.013	0.0	0.013	0.0	0.011	0.021
